EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
993693,BOONE CO.,WOLF,12/15/2021,1749,Tornado, ,EF0,0,0,5000,0,IA,CST-6, ,164574,C,15,DMX,0,0,Other Federal Agency, ,6.85,60,1,ESE,2,NNW,RIDGEPORT,12/15/2021,1754,42.1272,-94.0157,42.21,-93.942,"This tornado passed through three counties including Boone, Webster and Hamilton.  The tornado touched down south of Pilot Mound in Boone County with this portion of the path documented via high resolution satellite imagery.  However, there was observed damage just before crossing into Webster county with damage to an outbuilding along 105th Street.  The tornado then exited into Webster County.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",272
993685,WEBSTER CO.,ROELYN,12/15/2021,1749,Tornado, ,EF1,0,0,50000,0,IA,CST-6, ,164574,C,187,DMX,0,0,NWS Storm Survey, ,6.45,60,3,NW,3,NW,TARA,12/15/2021,1754,42.4464,-94.3974,42.5313,-94.3444,"This tornado continued into Webster County from Calhoun County.  This tornado entered the county near US Highway 20 and continued northeast through the east side of Barnum.  Most minor damage to houses occurred along with tree damage.  The tornado dissipated to the northeast of Barnum near Lizard Creek.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",273
993696,POCAHONTAS CO.,PALMER,12/15/2021,1750,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,164574,C,151,DMX,0,0,Other Federal Agency, ,6,80,6,NE,6,SE,ROLFE,12/15/2021,1755,42.6852,-94.5062,42.7588,-94.4431,"This tornado moved through both Pocahontas and Humboldt Counties.  Tornado path found via high resolution satellite imagery and radar data.  No damage was reported, hence the EFU rating.  The tornado passed just west and north of Gilmore City, entering into Humboldt County north of Gilmore City.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",274
993694,WEBSTER CO.,DAYTON,12/15/2021,1754,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,164574,C,187,DMX,0,0,NWS Storm Survey, ,1.03,60,8,ESE,8,ESE,DAYTON,12/15/2021,1755,42.21,-93.942,42.2227,-93.9317,"This portion of the path just clipped the far southeast corner of Webster county without producing any damage, hence the EFU rating.  The tornado moved from Boone County into Webster County, then from Webster County into Hamilton County.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",275
993695,HAMILTON CO.,STRATFORD,12/15/2021,1755,Tornado, ,EF2,0,0,100000,0,IA,CST-6, ,164574,C,79,DMX,0,0,NWS Storm Survey, ,8.37,125,3,S,4,NW,STANHOPE,12/15/2021,1801,42.2227,-93.9317,42.327,-93.8484,"This tornado entered Hamilton County from Webster County.  The tornado produced damage to multiple large utility poles along several county roads to the south and east of Stratford.  The tornado finally lifted northwest of Stanhope as it approached the Boone River valley.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",276
993698,WEBSTER CO.,DAYTON,12/15/2021,1755,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,164574,C,187,DMX,0,0,NWS Storm Survey, ,1.21,50,7,ESE,7,E,DAYTON,12/15/2021,1756,42.2374,-93.9463,42.2513,-93.9318,"This tornado travelled through both Webster and Hamilton Counties.  This short section in Webster County produced no reportable damage but was observed via high resolution satellite imagery.   The tornado moved into Hamilton County south of Stratford.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",277
993697,HUMBOLDT CO.,GILMORE,12/15/2021,1755,Tornado, ,EFU,0,0,0,0,IA,CST-6, ,164574,C,91,DMX,0,0,Other Federal Agency, ,1.1,50,2,NNW,2,SSW,BRADGATE,12/15/2021,1756,42.7588,-94.4431,42.7726,-94.4325,"This tornado entered Humboldt County from Pocahontas County.  This path was observed via high resolution satellite imagery in collaboration with radar data.  No damage was reported, hence the EFU designation.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",278
993701,HAMILTON CO.,STRATFORD,12/15/2021,1756,Tornado, ,EF2,0,0,180000,0,IA,CST-6, ,164574,C,79,DMX,0,0,NWS Storm Survey, ,10.89,100,1,S,4,SE,WEBSTER CITY ARPT,12/15/2021,1805,42.2513,-93.9318,42.3847,-93.8182,"This tornado entered Hamilton County from Webster County just south of Stratford and passed just south and east of town.  This produced tree damage and completely destroyed an outbuilding northeast of town.  The tornado continued to produce damage northeast of Stratford to outbuildings and trees before entering the Boone River valley and dissipating south several miles south of Webster City.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",279
993703,HUMBOLDT CO.,RUTLAND,12/15/2021,1758,Tornado, ,EF1,0,0,30000,0,IA,CST-6, ,164574,C,91,DMX,0,0,Trained Spotter, ,4.23,80,1,NNW,2,SSE,BODE,12/15/2021,1801,42.7841,-94.3105,42.8371,-94.2685,"This tornado started a few miles northwest of Rutland and moved northeast through rural portions of Humboldt County.  The tornado snapped several large utility poles along Iowa Avenue south of Bode before lifting.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",280
993704,WEBSTER CO.,EVANSTON,12/15/2021,1800,Tornado, ,EF2,0,0,75000,0,IA,CST-6, ,164574,C,187,DMX,0,0,NWS Storm Survey, ,5.55,80,1,SW,2,NW,DUNCOMBE,12/15/2021,1804,42.4239,-94.0578,42.4966,-94.0113,"This tornado started on the east side of the Des Moines River valley southwest of Duncombe and moved quickly northeast.  The tornado snapped several power poles near the intersection of Taylor Avenue and 220th Street west of Duncombe. Another outbuilding was destroyed northwest of Duncombe near the intersection of 210th Street and the Canadian National Railway.  The tornado lifted not long afterwards.","December 15, 2021 was an unprecedented and historic event for the state of Iowa and the central US.  It featured the first-ever December derecho observed anywhere in the United States and the first Moderate Risk of severe thunderstorms issued by the NWS Storm Prediction Center in December for Iowa. Unofficially, it set the new single-day Iowa records for the most tornadoes and the most EF-2/F-2 or stronger tornadoes since 1950.  Finally, it will break the all-time December record high temperature for Iowa. ||Tornadoes: There were 63 confirmed tornadoes that occurred in Iowa, 21 of which were rated EF-2. Sixty three is unofficially the most tornadoes in Iowa in a single day with the previous being 35 tornadoes on August 31, 2014. Further, 21 EF-2 tornadoes is unofficially the most EF-2/F-2 or stronger tornadoes in a single day with the previous being 16 tornadoes on June 7, 1984. Prior to this event, a total of 5 tornadoes had occurred in Iowa in December since 1950 with all of them in southeastern Iowa.  | |Thunderstorm Wind: Numerous straight line wind gusts were also associated with these thunderstorms, some in excess of 80 mph.  During the event, nearly the entire state of Iowa was under a Severe Thunderstorm Warning at some point.  Audubon reported the highest gust in Iowa at 88 mph. This storm also met the criteria for a ���derecho'', which makes it the first derecho on record in the month of December anywhere in the United States.  Finally, we had an unofficial gust of 108 mph recorded by a mesonet station near Sheffield, Iowa associated with one of the tornadic circulations. ||Environmental Wind: After the line of storms had passed, numerous strong, non-thunderstorm wind gusts over 70 mph occurred overnight. The top three non-thunderstorm wind gusts were 83 mph in Decatur City, 81 mph in Marshalltown, and 80 mph in Johnston. The Des Moines International Airport recorded a 74 mph non-thunderstorm wind gust, which is the highest non-thunderstorm wind gust at this location since 1970.| |Temperatures: In addition to the severe weather and strong non-thunderstorm winds, the temperatures were remarkable and record setting. Numerous record daily highs were broken by many degrees. In addition and preliminarily, the all-time December record high temperature for Iowa of 74 degrees that was set in Thurman, IA on December 6, 1939 was broken with four sites reaching 75 degrees (Oskaloosa, Muscatine, Iowa City, and Ottumwa).||For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Sioux Falls, NWS Omaha, NWS Wichita, NWS Pueblo, NWS Twin Cities, NWS Quad Cities, NWS Hastings, NWS La Crosse, NWS Green Bay, or NWS Milwaukee.",281
